Transaction_id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata),product_id,Name,Date (UTC),Tax Code
ch_3OYEp7AKv6LsYLX22tTNCvtm,1/13/2024 21:33,79.2,0,usd,TRUE,79.2,0,usd,NULL,2.6,Paid,Payment complete.,pm_1OYEp6AKv6LsYLX2uXwohqVL,cus_PAbU1ZPdb703O9,in_1OYEpBAKv6LsYLX2zpDvCNjN,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYEdqAKv6LsYLX222zN80NO,1/13/2024 21:26,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYEiXAKv6LsYLX20R71FjoJ,cus_PMqcOxhGe4xuvw,in_1OYEdpAKv6LsYLX2ZgtepoLy,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYE46AKv6LsYLX23CUzpn7R,1/13/2024 20:44,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYE45AKv6LsYLX2UAxrULBj,cus_PMxy7HePo0dBQI,in_1OYE49AKv6LsYLX2bC4Fa3oW,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYCrcAKv6LsYLX22khgdaoy,1/13/2024 19:27,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYCrcAKv6LsYLX28mL1lCVs,cus_PMwei1zHpIJ1tE,in_1OYCrgAKv6LsYLX26JSZ0RK1,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYCh1AKv6LsYLX22iWrXBJe,1/13/2024 19:17,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OYChdAKv6LsYLX22H1ZII3n,cus_PMWET3wDqrbSyS,in_1OYCh0AKv6LsYLX2kE5IYXHj,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYCLBAKv6LsYLX22F2dKSsL,1/13/2024 18:53,3720.75,0,inr,TRUE,43.56,0,usd,NULL,2.22,Paid,Payment complete.,pm_1OYCLAAKv6LsYLX2DiiK1f3U,cus_PMwCruMJatJFhi,in_1OYCLGAKv6LsYLX2LttxPSsA,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYC5AAKv6LsYLX22jEALoVR,1/13/2024 18:37,99,0,usd,TRUE,99,0,usd,NULL,3.17,Paid,Payment complete.,pm_1OYC59AKv6LsYLX2HP2uNEPl,cus_PMvuuyY6AAyiCx,in_1OYC5DAKv6LsYLX21V5wNO5Z,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYBq5AKv6LsYLX23vKrzDVc,1/13/2024 18:21,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OYBq5AKv6LsYLX2Z1LDRPAJ,cus_PMvdNsiqPZRpH9,in_1OYBq9AKv6LsYLX2vDwyBXUP,NULL,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d,c985f100-5645-48e3-8e3d-ceffbcc37a3d,College Application Bootcamp,12/27/2023 16:46,txcd_20030000
ch_3OYBirAKv6LsYLX22BXjbn2a,1/13/2024 18:14,148.4,0,cad,TRUE,78.41,0,usd,NULL,3.75,Paid,Payment complete.,pm_1OYBiqAKv6LsYLX28x3AS2MD,cus_PMUbpLDVJYdC5f,in_1OYBiuAKv6LsYLX2l0bIOTZ2,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OYBaWAKv6LsYLX2345y1I1R,1/13/2024 18:05,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OYBaVAKv6LsYLX2tRYfzBr0,cus_PMbayF8IKFADjd,in_1OYBabAKv6LsYLX2IJikNDya,NULL,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d,c985f100-5645-48e3-8e3d-ceffbcc37a3d,College Application Bootcamp,12/27/2023 16:46,txcd_20030000
ch_3OYBXtAKv6LsYLX20dFa4NeS,1/13/2024 18:03,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1O0okNAKv6LsYLX2LkUtrYO8,cus_OoRUUO8lFXZaks,in_1OYAbEAKv6LsYLX2n563NpyA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OYBXTAKv6LsYLX21zzPvKKD,1/13/2024 18:02,149,0,usd,TRUE,149,0,usd,NULL,4.62,Paid,Payment complete.,pm_1OYBXTAKv6LsYLX2XT4MXRur,cus_PMvJhpl0fVgfOe,in_1OYBXWAKv6LsYLX29iqVnwgu,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OYBWMAKv6LsYLX21INH6Zoc,1/13/2024 18:01,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OYBWLAKv6LsYLX2DzQ5mBeo,cus_PMbayF8IKFADjd,in_1OYBWRAKv6LsYLX2nnvr2TPD,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYBRQAKv6LsYLX22vtzbqQ7,1/13/2024 17:56,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OYBRQAKv6LsYLX2puJeFw4I,cus_PMvGbMpqnsk08d,in_1OYBRUAKv6LsYLX2uLa1bW2K,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OYBEqAKv6LsYLX228Acqv7Z,1/13/2024 17:43,477.64,0,cad,TRUE,345.51,0,usd,NULL,15.5,Paid,Payment complete.,pm_1OYBEpAKv6LsYLX2VOEHQy0v,cus_PDJQ5ddFcly64B,in_1OYBEuAKv6LsYLX2nsQ05pNP,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYB0CAKv6LsYLX235jyMcgS,1/13/2024 17:28,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYB0CAKv6LsYLX2lShyTv16,cus_PMuhcTPdGDOxIB,in_1OYB0GAKv6LsYLX2GjigTfVH,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OYAwEAKv6LsYLX23EcIwwkb,1/13/2024 17:24,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OYAwDAKv6LsYLX2l47FHFZt,cus_PMukkSx0gg8fiG,in_1OYAwIAKv6LsYLX22GuSsPnT,NULL,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d,c985f100-5645-48e3-8e3d-ceffbcc37a3d,College Application Bootcamp,12/27/2023 16:46,txcd_20030000
ch_3OYAWiAKv6LsYLX204U0LLfP,1/13/2024 16:57,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OYAWhAKv6LsYLX2jBYRNXTA,cus_PMuJSsQeCd5He8,in_1OYAWmAKv6LsYLX2SBwQJYmq,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OY9dOAKv6LsYLX21TgdVD3i,1/13/2024 16:00,27,0,usd,TRUE,15,0,usd,Subscription creation,0.96,Paid,Payment complete.,pm_1OY9dMAKv6LsYLX2e94yd60a,cus_PMtPBHYySaYlJd,in_1OY9dNAKv6LsYLX2PFwoAdZ6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OY9WYAKv6LsYLX22oy0EvxU,1/13/2024 15:53,223.46,0,gbp,TRUE,276.41,0,usd,NULL,12.46,Paid,Payment complete.,pm_1OY9WXAKv6LsYLX28hxuuv0a,cus_PJBGskYUMLo13n,in_1OY9WcAKv6LsYLX21l1Rif9R,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OY9PsAKv6LsYLX23G1GlAZZ,1/13/2024 15:46,88.98,0,ron,TRUE,19.01,0,usd,NULL,1.14,Paid,Payment complete.,pm_1OY9PsAKv6LsYLX2mAmCKz1a,cus_PDET8spWUFC4zq,in_1OY9PwAKv6LsYLX2YtcsJiSp,NULL,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OY9MWAKv6LsYLX21o0tWhrw,1/13/2024 15:44,126.04,0,ron,TRUE,26.93,0,usd,NULL,1.48,Paid,Payment complete.,pm_1OY9NUAKv6LsYLX2jKCpkzYz,cus_PDET8spWUFC4zq,in_1OY9NYAKv6LsYLX2qzomke52,NULL,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c,Scholarly Scholarships Guide,10/9/2023 8:47,txcd_20030000
ch_3OY84LAKv6LsYLX202btTwSf,1/13/2024 14:24,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OY87uAKv6LsYLX2JxD5iYgZ,cus_PMcwgtJ1nasFzf,in_1OY84KAKv6LsYLX2IGbGX4gm,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OY87bAKv6LsYLX22Ni0bEps,1/13/2024 14:23,32.79,0,eur,TRUE,34.85,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OY87aAKv6LsYLX24A6Ugbbj,cus_PLUmOjM2XFZbPf,in_1OY87fAKv6LsYLX2CGYsMIxS,NULL,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6,8c46a7cc-09e5-40d8-9584-33c0184298c6,College Essay Coaching,10/9/2023 8:57,txcd_20030000
ch_3OY7xAAKv6LsYLX22W2oyxqf,1/13/2024 14:12,17.89,0,eur,TRUE,19.01,0,usd,NULL,1.14,Paid,Payment complete.,pm_1OY7x9AKv6LsYLX2KPmyYYGk,cus_PMrPJYhXz3cc5g,in_1OY7xEAKv6LsYLX2H9o1aQmn,NULL,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OY7obAKv6LsYLX23XO8THon,1/13/2024 14:04,27,0,usd,TRUE,15,0,usd,Subscription update,0.96,Paid,Payment complete.,pm_1OMs5dAKv6LsYLX2thLJ1xZ4,cus_PBEXJikpoKy8j8,in_1OY6rnAKv6LsYLX297nF4xaY,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OY61LAKv6LsYLX23Ii1w67P,1/13/2024 12:09,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OY61LAKv6LsYLX2KvJssqMC,cus_PMpdL6OO3NvSLI,in_1OY61PAKv6LsYLX2QarMvUwN,NULL,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d,c985f100-5645-48e3-8e3d-ceffbcc37a3d,College Application Bootcamp,12/27/2023 16:46,txcd_20030000
ch_3OXm1hAKv6LsYLX20IoDjXJJ,1/12/2024 14:48,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OXm1gAKv6LsYLX2U3AcSasX,cus_PMV1xqAh93x3zG,in_1OXm1hAKv6LsYLX2usTqyyMr,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OY5LgAKv6LsYLX22YXi3p0u,1/13/2024 11:26,63.39,0,gbp,TRUE,78.41,0,usd,NULL,3.75,Paid,Payment complete.,pm_1OY5LfAKv6LsYLX2XQxtGviB,cus_PIUiYkqEZ4th22,in_1OY5LlAKv6LsYLX2HN5JBXOm,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OY4RYAKv6LsYLX22MBOoMkt,1/13/2024 10:28,28.18,0,gbp,TRUE,34.86,0,usd,NULL,1.83,Paid,Payment complete.,pm_1OY4RYAKv6LsYLX2ZnEMZBOI,cus_PMnziGKg2RVLOu,in_1OY4RdAKv6LsYLX2OlPPg3Sw,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OY2FwAKv6LsYLX230mTAl12,1/13/2024 8:07,14079.83,0,inr,TRUE,118.01,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OY2FwAKv6LsYLX2meYwoKmQ,cus_PMlhApupEkeIfX,in_1OY2G1AKv6LsYLX2YAxrs27Y,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OY065AKv6LsYLX228ce6d0H,1/13/2024 5:49,19.2,0,usd,TRUE,19.2,0,usd,NULL,0.86,Paid,Payment complete.,pm_1OY065AKv6LsYLX2O925at4Q,cus_PML1Yl52shMXUv,in_1OY069AKv6LsYLX2tFquuXx3,NULL,d7c2e880-2bff-4c5a-897b-9a08f8cddd06,4033cc0f-bce4-4338-b8d6-9a983207c2a1,4033cc0f-bce4-4338-b8d6-9a983207c2a1,GPA Boosting Academy,10/9/2021 5:30,txcd_20030000
ch_3OXyw0AKv6LsYLX22sw4ss2P,1/13/2024 4:35,119.2,0,usd,TRUE,119.2,0,usd,NULL,5.54,Paid,Payment complete.,pm_1OXyw0AKv6LsYLX2RyJVcI70,cus_PMQYRzcmzipTk4,in_1OXyw5AKv6LsYLX22CbV1THT,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OXyrEAKv6LsYLX224zZQabs,1/13/2024 4:30,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1O0c3ZAKv6LsYLX2aaZYAkwU,cus_OoEVEV1afXaoX9,in_1OXxu2AKv6LsYLX2PaqFxWKb,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXypVAKv6LsYLX215F5qhUJ,1/13/2024 4:28,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXypUAKv6LsYLX2O5cFsMwQ,cus_PL7ykCr4WVa47i,in_1OXypZAKv6LsYLX2SluHvtxi,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXyI8AKv6LsYLX20aUCovCn,1/13/2024 3:53,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1OMiZIAKv6LsYLX2UTqgzu5W,cus_PB4h7xxysVFh1X,in_1OXxLMAKv6LsYLX20FxiHczF,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXxswAKv6LsYLX21K2yL6ae,1/13/2024 3:27,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXxswAKv6LsYLX2VbhX6Tpj,cus_PJMYxPkOhNUTsT,in_1OXxt0AKv6LsYLX2KIyCKdqG,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXxhGAKv6LsYLX23ddJpeur,1/13/2024 3:15,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1O0asnAKv6LsYLX2Gt90qRaP,cus_OoDIHUjqdaxF8K,in_1OXwk5AKv6LsYLX2b53dKWVA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXxUxAKv6LsYLX21rq7vUUJ,1/13/2024 3:03,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1OMhlrAKv6LsYLX2LPhlbEiJ,cus_PB3k2iMlDzNMx8,in_1OXwYlAKv6LsYLX2jjvhIrvK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXx8HAKv6LsYLX21xI7ATfb,1/13/2024 2:39,163.09,0,cad,TRUE,118.01,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OXx8GAKv6LsYLX2mGaeFIWj,cus_PMgAixooJYghCa,in_1OXx8KAKv6LsYLX2zNGLtgab,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OXwW4AKv6LsYLX21InPuTXB,1/13/2024 2:00,95.41,0,gbp,TRUE,118.02,0,usd,NULL,5.49,Paid,Payment complete.,pm_1OXwW4AKv6LsYLX2RzUOySyz,cus_PMfj35ht4ILUL7,in_1OXwW9AKv6LsYLX2kcbtQFN1,NULL,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e,f8c6a47c-29ca-4be7-ae51-63c374920e4e,Personalized College Roadmap,12/6/2023 16:16,txcd_20030000
ch_3OXvimAKv6LsYLX214jlst5t,1/13/2024 1:09,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OXvilAKv6LsYLX2cRFco5cg,cus_PMevVdZUhIPY5V,in_1OXviqAKv6LsYLX2AqQCzTAP,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OXvOhAKv6LsYLX23naBa1Ln,1/13/2024 0:48,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OXvOhAKv6LsYLX2oH6NH24L,cus_PL4SYaDyldNXhz,in_1OXvOxAKv6LsYLX2Bj64nT04,NULL,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a,fec5f1d1-2101-406f-b730-bc7f739ac62a,SAT & ACT Mastery Program,1/26/2024 2:09,txcd_20030000
ch_3OXvM1AKv6LsYLX22yesVBTO,1/13/2024 0:45,48,0,usd,TRUE,44,0,usd,NULL,1.58,Paid,Payment complete.,pm_1OXvM0AKv6LsYLX2vhW3VcaR,cus_PL4SYaDyldNXhz,in_1OXvM7AKv6LsYLX2Wj6ndVSM,NULL,d8b64e76-c7a9-4c9d-b904-49d81557c23a,8c46a7cc-09e5-40d8-9584-33c0184298c6,8c46a7cc-09e5-40d8-9584-33c0184298c6,College Essay Coaching,10/9/2023 8:57,txcd_20030000
ch_3OXvLMAKv6LsYLX21niHJHxE,1/13/2024 0:45,14,0,usd,TRUE,10,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1O0YYEAKv6LsYLX2ryj9mVnr,cus_OoApkHOib7kaaP,in_1OXuOlAKv6LsYLX2rpHI7Ici,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXv7tAKv6LsYLX20lnGJ4sc,1/13/2024 0:31,14,0,usd,TRUE,10,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1O0YJfAKv6LsYLX2wbqEjONT,cus_OoAc5442gvQyIw,in_1OXuAxAKv6LsYLX2JGulSAdO,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXv5mAKv6LsYLX20a9cJ4ck,1/13/2024 0:28,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1O0YHnAKv6LsYLX2Vlt3AsJy,cus_OoAaJtTBXvijVj,in_1OXu8wAKv6LsYLX24MZjBJHJ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXuVsAKv6LsYLX211XRqhCy,1/12/2024 23:51,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXuVsAKv6LsYLX2uCy399VO,cus_PIUlDalidFUaQz,in_1OXuVwAKv6LsYLX2cLJJ6ApU,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXuNeAKv6LsYLX22ToxIX37,1/12/2024 23:43,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OXuNcAKv6LsYLX26UdJX8MC,cus_OxFnO1Vyp8asSR,in_1OXuNdAKv6LsYLX2cQixPQu2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXu6SAKv6LsYLX23F3Y4LOH,1/12/2024 23:25,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.32,Paid,Payment complete.,pm_1OXu6RAKv6LsYLX2iYFPpXld,cus_PIo97qZQ2hjVxx,in_1OXu6WAKv6LsYLX2LIJeT98G,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
ch_3OXtywAKv6LsYLX22knGIJPl,1/12/2024 23:17,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXtyvAKv6LsYLX2IfNedFmx,cus_PMdBcEtYZvnTKV,in_1OXtz0AKv6LsYLX2en8Lwi0U,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXtxCAKv6LsYLX21EPNYKL9,1/12/2024 23:15,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXtxBAKv6LsYLX2qI9Zql4J,cus_PM0e5d2RetI44Y,in_1OXtxGAKv6LsYLX28GoPveV7,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXtx4AKv6LsYLX220v8jqx4,1/12/2024 23:15,14,0,usd,TRUE,10,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1O0X9iAKv6LsYLX28ouRT2xi,cus_Oo9Q5w1bPutOob,in_1OXt0XAKv6LsYLX22l7jS1io,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXtJ8AKv6LsYLX20EqjHoQv,1/12/2024 22:34,148.11,0,cad,TRUE,78.41,0,usd,NULL,3.75,Paid,Payment complete.,pm_1OXtJ7AKv6LsYLX25MHeed4b,cus_PMcPcPg2zxh8Ip,in_1OXtJBAKv6LsYLX2G0mQ2rsH,NULL,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49,17f137bd-4c6a-4590-9c92-529872986e49,High School to Ivy League Program,3/29/2020 3:57,txcd_20030000
ch_3OXYbSAKv6LsYLX22ODZweaN,1/12/2024 0:28,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1OMItBAKv6LsYLX2WJlkzqXC,cus_P9fcs66Dr6I25z,in_1OXXfFAKv6LsYLX2Qh6ISoGF,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXtHLAKv6LsYLX20rjgXlca,1/12/2024 22:32,279.2,0,usd,TRUE,279.2,0,usd,NULL,8.4,Paid,Payment complete.,pm_1OXtHKAKv6LsYLX2VTPXlsMf,cus_PMcVH3SrwU4UBQ,in_1OXtHPAKv6LsYLX2W0Uw184e,NULL,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd,40375dc9-7834-49eb-9103-745a5ef656cd,College Prep Masterclass,3/29/2020 3:57,txcd_20030000
ch_3OXt8aAKv6LsYLX21Z9LAszt,1/12/2024 22:23,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1O0WKdAKv6LsYLX259V6hY9Q,cus_Oo8aYfml5VEvhW,in_1OXsBmAKv6LsYLX2t9uqEd82,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ch_3OXswBAKv6LsYLX216M5twll,1/12/2024 22:10,35.2,0,usd,TRUE,35.2,0,usd,NULL,1.85,Paid,Payment complete.,pm_1OXswAAKv6LsYLX2HjJ2g5C9,cus_PMbuPhMIBqhOtw,in_1OXswFAKv6LsYLX2DW4mtLP0,NULL,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,4b8c704c-863d-4e25-9bcf-ce9a1b75a391,Admission Success Blueprint,12/27/2023 16:46,txcd_20030000
